PLAYDATA Board801, random100, random100 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board874, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board874, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, MC-100, random100 : 1, 0, 0
PLAYDATA Board874, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board874, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board874, MC-100, MCT : 1, 0, 0
PLAYDATA Board874, MC-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board874, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board874, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board874, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, MCT, random100 : 1, 0, 0
PLAYDATA Board874, MCT, hyouka-0-100 : 0, 1, 0
PLAYDATA Board874, MCT, MC-100 : 1, 0, 0
PLAYDATA Board874, MCT, MCT : 1, 0, 0
PLAYDATA Board874, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board874, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board874, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board874, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board874, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board874, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board874, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board874, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board874, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board874, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board874, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board874, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board874, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board874, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board874, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board874, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board874, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board874, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board874, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board874, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board874, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board874, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board874, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board874, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board874, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board874, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board874, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board875, random100, random100 : 1, 0, 0
PLAYDATA Board875, random100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, random100, MC-100 : 0, 1, 0
PLAYDATA Board875, random100, MCT : 1, 0, 0
PLAYDATA Board875, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board875, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board875, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board875, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board875, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board875, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board875, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board875, hyouka-0-100, MCT : 1, 0, 0
PLAYDATA Board875, hyouka-0-100, EPT_MCT1730 : 0, 0, 1
PLAYDATA Board875, hyouka-0-100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board875, hyouka-0-100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, hyouka-0-100, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, MC-100, random100 : 1, 0, 0
PLAYDATA Board875, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board875, MC-100, MCT : 1, 0, 0
PLAYDATA Board875, MC-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, MC-100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, MC-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, MC-100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, MC-100, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, MCT, random100 : 1, 0, 0
PLAYDATA Board875, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, MCT, MC-100 : 1, 0, 0
PLAYDATA Board875, MCT, MCT : 1, 0, 0
PLAYDATA Board875, MCT, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, MCT, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, MCT, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, MCT, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, EPT_MCT1730, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, AlphaBeta1, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, AlphaBeta2, AlphaBeta4 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board875, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, random100, random100 : 0, 1, 0
PLAYDATA Board876, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board876, random100, MC-100 : 1, 0, 0
PLAYDATA Board876, random100, MCT : 1, 0, 0
PLAYDATA Board876, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board876, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board876, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board876, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board876, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board876, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, MCT : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, hyouka-0-100, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, MC-100, random100 : 1, 0, 0
PLAYDATA Board876, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board876, MC-100, MCT : 1, 0, 0
PLAYDATA Board876, MC-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, MC-100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, MC-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, MC-100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, MC-100, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, MCT, random100 : 1, 0, 0
PLAYDATA Board876, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, MCT, MC-100 : 1, 0, 0
PLAYDATA Board876, MCT, MCT : 1, 0, 0
PLAYDATA Board876, MCT, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, MCT, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, MCT, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, MCT, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, EPT_MCT1730, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, AlphaBeta1, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, AlphaBeta2, AlphaBeta4 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board876, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board877, random100, random100 : 0, 1, 0
PLAYDATA Board877, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board877, random100, MC-100 : 0, 1, 0
PLAYDATA Board877, random100, MCT : 0, 1, 0
PLAYDATA Board877, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board877, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board877, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, MC-100, random100 : 1, 0, 0
PLAYDATA Board877, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board877, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board877, MC-100, MCT : 0, 1, 0
PLAYDATA Board877, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, MC-100, AlphaBeta1 : 0, 0, 1
PLAYDATA Board877, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, MCT, random100 : 1, 0, 0
PLAYDATA Board877, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, MCT, MC-100 : 0, 1, 0
PLAYDATA Board877, MCT, MCT : 0, 1, 0
PLAYDATA Board877, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board877, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board877, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, EPT_MCT1730, MC-100 : 0, 1, 0
PLAYDATA Board877, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board877, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, EPT_MCT1730, AlphaBeta1 : 0, 1, 0
PLAYDATA Board877, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board877, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board877, EPT_MCT8500, MCT : 0, 1, 0
PLAYDATA Board877, EPT_MCT8500, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, EPT_MCT8500, AlphaBeta1 : 0, 1, 0
PLAYDATA Board877, EPT_MCT8500, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta1, MC-100 : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta2, MCT : 0, 1, 0
PLAYDATA Board877, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, AlphaBeta2, AlphaBeta1 : 0, 1, 0
PLAYDATA Board877, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board877, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board877, AlphaBeta4, MCT : 0, 1, 0
PLAYDATA Board877, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board877, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board877, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board877, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board877, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board878, random100, random100 : 0, 1, 0
PLAYDATA Board878, random100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, random100, MC-100 : 1, 0, 0
PLAYDATA Board878, random100, MCT : 0, 1, 0
PLAYDATA Board878, random100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, random100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board878, random100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, random100, AlphaBeta4 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board878, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, MCT : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, hyouka-0-100, AlphaBeta4 : 1, 0, 0
PLAYDATA Board878, MC-100, random100 : 1, 0, 0
PLAYDATA Board878, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board878, MC-100, MCT : 1, 0, 0
PLAYDATA Board878, MC-100, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, MC-100, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, MC-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, MC-100, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board878, MCT, random100 : 1, 0, 0
PLAYDATA Board878, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, MCT, MC-100 : 1, 0, 0
PLAYDATA Board878, MCT, MCT : 1, 0, 0
PLAYDATA Board878, MCT, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, MCT, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, MCT, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, MCT, AlphaBeta4 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board878, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, AlphaBeta1, AlphaBeta4 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board878, AlphaBeta2, AlphaBeta4 : 1, 0, 0
